item_name,choice_description,choice_description
Steak Burrito,"TomatilloRedChiliSalsa,SourCream",1
Steak Burrito,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,SourCream,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Cheese",1
Steak Burrito,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsaHot,Guacamole,Lettuce,SourCream,Rice,Cheese,BlackBeans",1
Steak Burrito,"TomatilloRedChiliSalsaHot,PintoBeans,Cheese,SourCream,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsaHot,PintoBeans,Rice,Cheese,SourCream",1
Steak Burrito,"TomatilloRedChiliSalsaHot,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream",1
Steak Burrito,"TomatilloRedChiliSalsaHot,Rice",1
Steak Burrito,"TomatilloRedChiliSalsaHot,Rice,Cheese",1
Steak Burrito,"TomatilloRedChiliSalsaHot,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Burrito,"TomatilloRedChiliSalsaHot,Rice,PintoBeans,Cheese",1
Steak Crispy Tacos,"RoastedChiliCornSalsa,FajitaVegetables,SourCream,Cheese,Lettuce,Guacamole",5
Steak Crispy Tacos,"FreshTomatoSalsa,Rice,Cheese,SourCream,Lettuce",2
Steak Crispy Tacos,"TomatilloGreenChiliSalsa,Cheese,SourCream,Guacamole",2
Steak Crispy Tacos,"TomatilloRedChiliSalsaHot,PintoBeans,Cheese,SourCream,Lettuce",2
Steak Crispy Tacos,"FreshTomatoMild,Lettuce,Cheese",1
Steak Crispy Tacos,FreshTomatoSalsa,1
Steak Crispy Tacos,"FreshTomatoSalsa,BlackBeans,Cheese,SourCream,Lettuce",1
Steak Crispy Tacos,"FreshTomatoSalsa,Cheese,Guacamole",1
Steak Crispy Tacos,"FreshTomatoSalsa,Cheese,Lettuce",1
Steak Crispy Tacos,"FreshTomatoSalsa,Guacamole",1
Steak Crispy Tacos,"FreshTomatoSalsa,Lettuce",1
Steak Crispy Tacos,"FreshTomatoSalsa,SourCream",1
Steak Crispy Tacos,"FreshTomatoSalsa,SourCream,Cheese,Lettuce,Guacamole",1
Steak Crispy Tacos,"FreshTomatoSalsa,SourCream,Lettuce,Rice,Cheese",1
Steak Crispy Tacos,"FreshTomatoSalsaMild,Cheese,SourCream,Lettuce",1
Steak Crispy Tacos,"FreshTomatoSalsaMild,Rice,Cheese",1
Steak Crispy Tacos,"RoastedChiliCornSalsa,Cheese,SourCream,Lettuce",1
Steak Crispy Tacos,"RoastedChiliCornSalsa,SourCream,Cheese,Lettuce,Guacamole",1
Steak Crispy Tacos,"RoastedChiliCornSalsaMedium,Rice,Cheese,Lettuce",1
Steak Crispy Tacos,"RoastedChiliCornSalsaMedium,TomatilloGreenChiliSalsaMedium,Rice,BlackBeans,Cheese,SourCream",1
Steak Crispy Tacos,"TomatilloGreenChiliSalsa,FajitaVegetables,Cheese,Lettuce",1
Steak Crispy Tacos,"TomatilloGreenChiliSalsaMedium,PintoBeans",1
Steak Crispy Tacos,"TomatilloRedChiliSalsa,Cheese,SourCream",1
Steak Crispy Tacos,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,Cheese,SourCream,Lettuce",1
Steak Crispy Tacos,"TomatilloRedChiliSalsa,Rice",1
Steak Crispy Tacos,"TomatilloRedChiliSalsa,Rice,PintoBeans,SourCream,Cheese,Lettuce",1
Steak Crispy Tacos,"TomatilloRedChiliSalsaHot,Cheese,Lettuce",1
Steak Crispy Tacos,"TomatilloRedChiliSalsaHot,Rice,Cheese,SourCream,Lettuce",1
Steak Salad,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Cheese,Lettuce",2
Steak Salad,"FreshTomatoSalsaMild,Rice,Cheese,SourCream,Lettuce",1
Steak Salad,"Lettuce,FajitaVeggies",1
Steak Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Lettuce",2
Steak Salad Bowl,"FreshTomatoSalsa,BlackBeans,Cheese,Guacamole,Lettuce",1
Steak Salad Bowl,"FreshTomatoSalsa,BlackBeans,PintoBeans,Cheese",1
Steak Salad Bowl,"FreshTomatoSalsa,BlackBeans,SourCream,Cheese,Lettuce",1
Steak Salad Bowl,"FreshTomatoSalsa,Cheese,Guacamole,Lettuce",1
Steak Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,BlackBeans,Cheese,SourCream,Guacamole",1
Steak Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Cheese,SourCream",1
Steak Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Guacamole",1
Steak Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole",1
Steak Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,SourCream,Cheese,Lettuce,Guacamole",1
Steak Salad Bowl,"FreshTomatoSalsa,Lettuce",1
Steak Salad Bowl,"FreshTomatoSalsa,PintoBeans,Cheese,Guacamole,Lettuce",1
Steak Salad Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,Guacamole",1
Steak Salad Bowl,"FreshTomatoSalsa,Rice,FajitaVegetables,SourCream,Cheese,Lettuce,Guacamole",1
Steak Salad Bowl,"FreshTomatoSalsa,Rice,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Cheese",1
Steak Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Cheese,Lettuce",1
Steak Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Lettuce",1
Steak Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Guacamole",1
Steak Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Cheese,Guacamole,Lettuce",1
Steak Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Salad Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Lettuce",1
Steak Salad Bowl,"RoastedChiliCornSalsa,Rice,Cheese,Lettuce,Guacamole",1
Steak Salad Bowl,"TomatilloRedChiliSalsa,BlackBeans,Cheese,Guacamole",1
Steak Salad Bowl,"TomatilloRedChiliSalsa,FajitaVegetables,BlackBeans,Cheese,Guacamole,Lettuce",1
Steak Salad Bowl,"TomatilloRedChiliSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Soft Tacos,"FreshTomatoSalsa,Cheese,Lettuce",7
Steak Soft Tacos,"FreshTomatoSalsa,Cheese,SourCream",5
Steak Soft Tacos,"FreshTomatoSalsa,SourCream,Cheese,Lettuce,Guacamole",2
Steak Soft Tacos,"FreshTomatoSalsaMild,TomatilloGreenChiliSalsaMedium,Rice,FajitaVeggies,Cheese,Guacamole,Lettuce",2
Steak Soft Tacos,"TomatilloGreenChiliSalsaMedium,Cheese,SourCream",2
Steak Soft Tacos,FreshTomatoSalsa,1
Steak Soft Tacos,"FreshTomatoSalsa,Cheese",1
Steak Soft Tacos,"FreshTomatoSalsa,Cheese,SourCream,Lettuce",1
Steak Soft Tacos,"FreshTomatoSalsa,FajitaVegetables,BlackBeans",1
Steak Soft Tacos,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,SourCream,Lettuce",1
Steak Soft Tacos,"FreshTomatoSalsa,Guacamole",1
Steak Soft Tacos,"FreshTomatoSalsa,Rice,Cheese,Lettuce",1
Steak Soft Tacos,"FreshTomatoSalsa,Rice,SourCream,Cheese",1
Steak Soft Tacos,"FreshTomatoSalsa,SourCream",1
Steak Soft Tacos,"FreshTomatoSalsa,SourCream,Cheese",1
Steak Soft Tacos,"FreshTomatoSalsaMild,Cheese,SourCream",1
Steak Soft Tacos,"FreshTomatoSalsaMild,TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,Cheese,SourCream",1
Steak Soft Tacos,"FreshTomatoSalsaMild,TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Soft Tacos,"RoastedChiliCornSalsa,BlackBeans,SourCream,Lettuce",1
Steak Soft Tacos,"RoastedChiliCornSalsa,FajitaVegetables,Cheese,SourCream,Lettuce",1
Steak Soft Tacos,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,Lettuce",1
Steak Soft Tacos,"RoastedChiliCornSalsa,Rice,Cheese,SourCream,Lettuce",1
Steak Soft Tacos,"RoastedChiliCornSalsa,Rice,PintoBeans,SourCream,Cheese,Lettuce",1
Steak Soft Tacos,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,Cheese,SourCream",1
Steak Soft Tacos,"RoastedChiliCornSalsaMedium,Lettuce",1
Steak Soft Tacos,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,Cheese,SourCream,Lettuce",1
Steak Soft Tacos,"TomatilloGreenChiliSalsa,FajitaVegetables,BlackBeans,Cheese,Guacamole,Lettuce",1
Steak Soft Tacos,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,Cheese,SourCream,Guacamole",1
Steak Soft Tacos,"TomatilloGreenChiliSalsa,PintoBeans,Cheese,SourCream,Lettuce",1
Steak Soft Tacos,"TomatilloGreenChiliSalsa,Rice,BlackBeans,SourCream,Cheese,Lettuce",1
Steak Soft Tacos,"TomatilloGreenChiliSalsa,Rice,PintoBeans,Cheese,SourCream",1
Steak Soft Tacos,"TomatilloGreenChiliSalsa,SourCream,Cheese,Guacamole,Rice,FajitaVegetables",1
Steak Soft Tacos,"TomatilloGreenChiliSalsaMedium,Rice,Cheese,SourCream,Lettuce",1
Steak Soft Tacos,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Soft Tacos,TomatilloRedChiliSalsa,1
Steak Soft Tacos,"TomatilloRedChiliSalsa,Cheese,SourCream",1
Steak Soft Tacos,"TomatilloRedChiliSalsa,FajitaVegetables,BlackBeans,Cheese,SourCream,Lettuce",1
Steak Soft Tacos,"TomatilloRedChiliSalsaHot,Cheese,SourCream,Lettuce",1
Steak Soft Tacos,"TomatilloRedChiliSalsaHot,Lettuce",1
Steak Soft Tacos,"TomatilloRedChiliSalsaHot,PintoBeans,BlackBeans,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Soft Tacos,"TomatilloRedChiliSalsaHot,Rice,Cheese,Lettuce",1
Steak Soft Tacos,"TomatilloRedChiliSalsaHot,Rice,Cheese,SourCream,Lettuce",1
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,SourCream,Guacamole,Lettuce",5
Veggie Bowl,"FreshTomatoSalsaMild,PintoBeans,Rice,Cheese,SourCream",4
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream",3
Veggie Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",3
Veggie Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",3
Veggie Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Lettuce",3
Veggie Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Guacamole",3
Veggie Bowl,"TomatilloRedChiliSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",3
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,Guacamole",2
Veggie Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole",2
Veggie Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",2
Veggie Bowl,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Guacamole,Lettuce",2
Veggie Bowl,"FreshTomatoSalsa,BlackBeans,PintoBeans,Cheese,Guacamole,Lettuce",1
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,BlackBeans,Cheese,Guacamole,Lettuce",1
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Lettuce",1
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Guacamole",1
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Guacamole,Lettuce",1
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Lettuce",1
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese",1
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,SourCream,Lettuce",1
Veggie Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,SourCream,Lettuce",1
Veggie Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,Guacamole,Lettuce",1
Veggie Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole",1
Veggie Bowl,"FreshTomatoSalsa,Rice,FajitaVegetables,PintoBeans,Cheese",1
Veggie Bowl,"FreshTomatoSalsaMild,BlackBeans,Rice,FajitaVeggies,Cheese,Lettuce",1
Veggie Bowl,"FreshTomatoSalsaMild,PintoBeans,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Veggie Bowl,"FreshTomatoSalsaMild,Rice,SourCream,Cheese,PintoBeans",1
Veggie Bowl,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream",1
Veggie Bowl,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Veggie Bowl,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,Cheese,SourCream,Lettuce",1
Veggie Bowl,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,Rice,FajitaVeggies",1
Veggie Bowl,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,Rice,FajitaVeggies,Lettuce",1
Veggie Bowl,"FreshTomatoSalsaMild,TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Veggie Bowl,"FreshTomatoSalsaMild,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Veggie Bowl,"RoastedChiliCornSalsa,BlackBeans,Cheese,SourCream,Guacamole",1
Veggie Bowl,"RoastedChiliCornSalsa,FajitaVegetables",1
Veggie Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Cheese,SourCream,Guacamole,Lettuce",1
Veggie Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Guacamole,Lettuce",1
Veggie Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream",1
Veggie Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Lettuce",1
Veggie Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Guacamole,Lettuce",1
Veggie Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,SourCream,Guacamole,Lettuce",1
Veggie Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Veggie Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",1
Veggie Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,SourCream,Lettuce",1
Veggie Bowl,"RoastedChiliCornSalsa,Rice,FajitaVegetables,BlackBeans,SourCream,Cheese,Lettuce",1
Veggie Bowl,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,SourCream",1
Veggie Bowl,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,Guacamole,Lettuce",1
Veggie Bowl,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,Cheese,Guacamole,Lettuce",1
Veggie Bowl,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Cheese,Guacamole",1
Veggie Bowl,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Cheese,Lettuce",1
Veggie Bowl,"TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Veggie Bowl,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Lettuce",1
Veggie Bowl,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Veggie Bowl,"TomatilloRedChiliSalsa,FajitaVegetables,BlackBeans,Cheese,Guacamole,Lettuce",1
Veggie Bowl,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole",1
Veggie Bowl,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,SourCream,Lettuce",1
Veggie Bowl,"TomatilloRedChiliSalsa,Rice,BlackBeans,SourCream,Guacamole,Lettuce",1
Veggie Bowl,"TomatilloRedChiliSalsaHot,PintoBeans,BlackBeans,Rice,FajitaVeggies,Cheese",1
Veggie Bowl,"TomatilloRedChiliSalsaHot,PintoBeans,BlackBeans,Rice,FajitaVeggies,Lettuce",1
Veggie Burrito,"FreshTomatoSalsaMild,PintoBeans,Rice,Cheese,SourCream",12
Veggie Burrito,"FreshTomatoSalsa,Rice,PintoBeans,Cheese",6
Veggie Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Lettuce",4
Veggie Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Guacamole,Lettuce",3
Veggie Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole",3
Veggie Burrito,"FreshTomatoSalsaMild,Cheese,Rice,PintoBeans,SourCream",3
Veggie Burrito,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",3
Veggie Burrito,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Lettuce",3
Veggie Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,Lettuce",3
Veggie Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",2
Veggie Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Guacamole,Lettuce",2
Veggie Burrito,"FreshTomatoSalsa,Rice,FajitaVegetables,BlackBeans,Lettuce,Guacamole",2
Veggie Burrito,"FreshTomatoSalsaMild,PintoBeans,Rice,SourCream,Cheese",2
Veggie Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",2
Veggie Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Guacamole,Lettuce",2
Veggie Burrito,"FreshTomatoSalsa,Cheese,Rice,PintoBeans",1
Veggie Burrito,"FreshTomatoSalsa,Cheese,SourCream,Guacamole",1
Veggie Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Lettuce",1
Veggie Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream",1
Veggie Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole",1
Veggie Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,SourCream,Guacamole,Lettuce",1
Veggie Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,Guacamole,Lettuce",1
Veggie Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,Lettuce",1
Veggie Burrito,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,Lettuce",1
Veggie Burrito,"FreshTomatoSalsa,Rice,BlackBeans,Guacamole,Lettuce",1
Veggie Burrito,"FreshTomatoSalsa,Rice,BlackBeans,SourCream,Guacamole",1
Veggie Burrito,"FreshTomatoSalsaMild,BlackBeans,FajitaVeggies,Cheese,SourCream,Lettuce",1
Veggie Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,Cheese,SourCream,Lettuce",1
Veggie Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream",1
Veggie Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,FajitaVeggies,SourCream,Lettuce",1
Veggie Burrito,"FreshTomatoSalsaMild,Cheese,PintoBeans,SourCream,Rice",1
Veggie Burrito,"FreshTomatoSalsaMild,PintoBeans,Cheese",1
Veggie Burrito,"FreshTomatoSalsaMild,Rice,PintoBeans,Cheese,SourCream",1
Veggie Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,BlackBeans,Rice,Cheese,SourCream,Guacamole",1
Veggie Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,BlackBeans,Rice,Cheese,SourCream,Lettuce",1
Veggie Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,Lettuce",1
Veggie Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Veggie Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,Rice,FajitaVeggies,SourCream",1
Veggie Burrito,"FreshTomatoSalsaMild,TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,SourCream,Lettuce",1
Veggie Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Lettuce",1
Veggie Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,SourCream,Guacamole,Lettuce",1
Veggie Burrito,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,Cheese,SourCream,Lettuce",1
Veggie Burrito,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Veggie Burrito,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Veggie Burrito,"RoastedChiliCornSalsaMedium,FreshTomatoSalsaMild,Rice,BlackBeans,PintoBeans,FajitaVeggies,Guacamole,Lettuce",1
Veggie Burrito,TomatilloGreenChiliSalsa,1
Veggie Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Lettuce",1
Veggie Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,Cheese,Guacamole,Lettuce",1
Veggie Burrito,"TomatilloGreenChiliSalsa,Guacamole",1
Veggie Burrito,"TomatilloGreenChiliSalsa,Rice,FajitaVegetables,BlackBeans,Guacamole",1
Veggie Burrito,"TomatilloGreenChiliSalsa,Rice,FajitaVegetables,PintoBeans,SourCream,Cheese,Lettuce,Guacamole",1
Veggie Burrito,"TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,Cheese",1
Veggie Burrito,"TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream",1
Veggie Burrito,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Guacamole,Lettuce",1
Veggie Burrito,"TomatilloRedChiliSalsa,BlackBeans,Cheese,Guacamole",1
Veggie Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Veggie Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,Cheese,SourCream,Lettuce",1
Veggie Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,SourCream,Guacamole,Lettuce",1
Veggie Crispy Tacos,"FreshTomatoSalsaMild,PintoBeans,Rice,Cheese,SourCream",1
Veggie Salad,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Lettuce",2
Veggie Salad,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Lettuce",2
Veggie Salad,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,Rice,FajitaVeggies,Lettuce",1
Veggie Salad,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,Cheese,SourCream,Lettuce",1
Veggie Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Guacamole,Lettuce",2
Veggie Salad Bowl,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Guacamole",2
Veggie Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,BlackBeans,Guacamole",1
Veggie Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Lettuce",1
Veggie Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Lettuce,Guacamole,SourCream,Cheese,BlackBeans,Rice",1
Veggie Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,PintoBeans,Lettuce",1
Veggie Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream",1
Veggie Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Veggie Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,Guacamole",1
Veggie Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,Lettuce",1
Veggie Salad Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream",1
Veggie Salad Bowl,"FreshTomatoSalsa,Rice,Lettuce,Guacamole,FajitaVegetables,Cheese,SourCream,BlackBeans",1
Veggie Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables",1
Veggie Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Lettuce",1
